/*---------------------------------------------------------------------------*\
| =========                 |                                                 |
| \\      /  F ield         | OpenFOAM: The Open Source CFD Toolbox           |
|  \\    /   O peration     | Version:  1.6                                   |
1.3    0.036749   2600     4403.59      3201.2     1202.39    0.157186
1.3    0.036749   2700     4498.64     3299.55      1199.1    0.157186
1.3    0.036749   2800     4593.93     3397.98     1195.95    0.157186
1.3    0.036749   2900     4689.41     3496.47     1192.94    0.157186
1.3    0.036749   3000     4785.08     3595.03     1190.05    0.157186
1.35   0.0381085    300     2337.22     2284.81     52.4071  0.00433972
1.35   0.0381085    400     2417.86     2351.26     66.5995  0.00554164
1.35   0.0381085    500     2498.92     2415.97     82.9529  0.00693573
1.35   0.0381085    600      2580.5     2478.98     101.521  0.00853552
1.35   0.0381085    700     2662.86     2540.35     122.511   0.0103912
1.35   0.0381085    800     2746.28     2599.55     146.723   0.0126984
1.35   0.0381085    900     2830.89     2656.76     174.134   0.0154276
1.35   0.0381085   1000     2916.55     2709.71     206.844    0.019053
1.35   0.0381085   1100     3003.06     2730.19     272.876   0.0288045
1.35   0.0381085   1200      3090.5     2248.91     841.581    0.107374
1.35   0.0381085   1300     3178.78     2335.75     843.033   0.0994404
1.35   0.0381085   1400     3267.86     2107.38     1160.49    0.154318
1.35   0.0381085   1500     3357.67     2235.65     1122.02    0.137482
1.35   0.0381085   1600     3448.16     2216.05      1232.1    0.154753
1.35   0.0381085   1700     3539.26     2313.09     1226.17    0.154753
1.35   0.0381085   1800     3630.93     2410.31     1220.62    0.154753
1.35   0.0381085   1900     3723.13     2507.71     1215.42    0.154753
1.35   0.0381085   2000     3815.81     2605.27     1210.54    0.154753
1.35   0.0381085   2100     3908.93     2702.98     1205.95    0.154753
1.35   0.0381085   2200     4002.45     2800.82     1201.63    0.154753
1.35   0.0381085   2300     4096.33     2898.78     1197.55    0.154753
1.35   0.0381085   2400     4190.55     2996.85      1193.7    0.154753
1.35   0.0381085   2500     4285.07     3095.03     1190.05    0.154753
1.35   0.0381085   2600     4379.87     3193.29     1186.58    0.154753
1.35   0.0381085   2700     4474.91     3291.64     1183.27    0.154753
1.35   0.0381085   2800     4570.18     3390.06     1180.12    0.154753
1.35   0.0381085   2900     4665.66     3488.55      1177.1    0.154753
1.35   0.0381085   3000     4761.31     3587.11     1174.21    0.154753

end
